日付,会場,レース番号,戦略,レースランク,レーススコア,見送り推奨,3択verdict,シナリオ種別,展開パターン,脅威合計,1号艇脆弱性,最大脅威艇,買い目ソース,生成点数,買い目リスト,実結果,的中,的中買い目,払戻金,投資額,回収額,収支,結果データあり
2025-11-13,住之江,3,◎○△フォーメーション（15〜20点）,B,45,0,両建て推奨,主役軸流し,B,16.34,35.4,3,実買い目_全,12,4-5-6|4-5-1|4-6-5|4-5-2|4-6-1|4-1-5|4-1-6|1-3-5|1-3-4|1-4-5|1-5-4|1-4-3,4-2-6,False,,27440,1200,0,-1200,True
2025-11-13,住之江,2,荒れ傾向。高配当狙いか見送り,C,44,0,両建て推奨,主役軸流し,B,23.71,35.7,4,実買い目_全,12,3-4-5|3-5-4|3-4-2|3-4-6|3-1-4|3-1-5|3-5-2|1-3-4|1-2-4|1-3-5|1-3-2|1-4-5,1-3-2,True,1-3-2,2750,1200,2750,1550,True
2025-11-13,住之江,1,◎-○軸 3着3〜4艇流し（10〜15点）,A,75,0,逃げ狙い,主役軸流し,B,12.66,33.4,4,実買い目_全,12,3-4-5|3-4-6|3-4-2|3-5-4|3-1-4|3-1-5|3-5-6|1-2-3|5-1-2|2-1-4|1-2-4|1-4-3,2-3-1,False,,1550,1200,0,-1200,True
2025-12-09,若松,12,◎1着固定 2-3着流し（5〜8点）,S,91,0,逃げ狙い,逃げ軸流し,A,10.31,33.2,4,実買い目_全,11,1-2-4|1-3-4|1-2-6|1-3-6|1-2-5|1-3-5|1-4-6|1-4-5|3-1-4|4-1-5|3-1-2,4-1-2,False,,6100,1100,0,-1100,True
2025-10-11,浜名湖,1,◎-○軸 3着3〜4艇流し（10〜15点）,A,64,0,両建て推奨,逃げ軸流し,A,14.24,31.5,4,実買い目_全,10,1-2-4|1-2-3|1-4-3|1-2-6|1-3-4|1-4-6|1-3-6|4-1-3|4-1-2|4-1-5,1-4-6,True,1-4-6,2800,1000,2800,1800,True
2025-10-10,浜名湖,12,◎1着固定 2-3着流し（5〜8点）,S,96,0,逃げ狙い,逃げ軸流し,A,12.4,23.3,4,実買い目_全,10,1-3-4|1-3-6|1-2-4|1-4-3|1-2-3|1-4-6|1-2-6|3-1-4|3-1-2|3-1-5,1-4-2,False,,860,1000,0,-1000,True
2025-10-10,常滑,10,◎1着固定 2-3着流し（5〜8点）,S,90,0,逃げ狙い,逃げ軸流し,A,16.35,30.7,5,実買い目_全,10,1-2-5|1-4-5|1-2-4|1-5-4|1-2-3|1-5-3|1-4-3|2-1-5|2-1-4|6-1-4,3-1-4,False,,33310,1000,0,-1000,True
2025-10-10,常滑,9,◎○△フォーメーション（15〜20点）,B,53,0,両建て推奨,逃げ軸流し,A,24.38,29.3,2,実買い目_全,9,1-2-4|1-3-4|1-2-3|1-3-2|1-4-3|1-4-2|5-1-6|6-1-4|6-1-3,5-6-2,False,,138320,900,0,-900,True
2026-02-25,平和島,6,◎○△フォーメーション（15〜20点）,B,55,0,両建て推奨,逃げ軸流し,A,10.46,25.7,4,実買い目_全,10,1-3-4|1-2-4|1-3-5|1-4-5|1-2-5|1-4-3|1-2-3|4-1-5|4-1-3|4-1-2,4-1-5,True,4-1-5,3170,1000,3170,2170,True
2026-02-25,平和島,5,◎-○軸 3着3〜4艇流し（10〜15点）,A,64,0,両建て推奨,主役軸流し,B,13.59,32.8,5,実買い目_全,12,5-1-6|5-6-1|5-1-2|5-1-3|5-2-6|5-2-1|5-6-2|1-3-5|1-4-5|1-3-6|1-2-5|5-1-4,5-6-4,False,,10700,1200,0,-1200,True
2026-02-25,平和島,4,◎○△フォーメーション（15〜20点）,B,55,0,両建て推奨,逃げ軸流し,A,19.36,24.7,2,実買い目_全,10,1-2-4|1-3-4|1-4-6|1-4-2|1-2-6|1-3-6|1-3-2|3-1-4|3-1-2|3-1-6,6-1-2,False,,4210,1000,0,-1000,True
2026-02-25,平和島,3,大荒れ。見送り推奨,D,21,0,両建て推奨,荒れ広め,D,20.82,39.9,2,実買い目_全,12,6-3-4|5-1-3|6-1-4|6-3-1|6-1-3|2-1-3|5-1-4|1-3-4|1-2-4|1-3-5|1-2-5|1-4-5,4-5-3,False,,7240,1200,0,-1200,True
2025-09-05,丸亀,6,◎-○軸 3着3〜4艇流し（10〜15点）,A,79,0,逃げ狙い,逃げ軸流し,A,16.11,27.4,2,実買い目_全,9,1-2-6|1-2-3|1-3-6|1-3-2|1-6-3|1-6-2|2-1-6|5-1-6|5-6-1,1-2-3,True,1-2-3,1080,900,1080,180,True
2025-09-05,丸亀,5,◎-○軸 3着3〜4艇流し（10〜15点）,A,70,0,逃げ狙い,逃げ軸流し,A,21.98,26.8,2,実買い目_全,10,1-2-4|1-2-5|1-4-2|1-4-5|1-3-2|1-3-4|1-3-5|2-1-5|2-1-4|2-1-3,1-2-4,True,1-2-4,1180,1000,1180,180,True
2025-10-16,蒲郡,3,◎○△フォーメーション（15〜20点）,B,49,0,両建て推奨,主役軸流し,B,15.95,41.4,4,実買い目_全,12,2-1-4|2-1-3|2-4-1|2-3-1|2-4-3|2-3-4|2-1-6|1-2-4|1-2-3|1-3-2|1-3-4|1-4-2,2-4-6,False,,1320,1200,0,-1200,True
2025-10-16,蒲郡,2,◎○△フォーメーション（15〜20点）,B,52,0,両建て推奨,主役軸流し,B,25.02,44.6,2,実買い目_全,12,2-4-5|2-3-5|2-3-4|2-4-3|2-5-4|2-4-6|2-5-3|1-2-5|1-3-5|3-1-5|1-2-4|1-4-5,2-4-5,True,2-4-5,4960,1200,4960,3760,True
2025-10-10,常滑,8,◎-○軸 3着3〜4艇流し（10〜15点）,A,77,0,逃げ狙い,荒れ広め,D,19.2,34.5,2,実買い目_全,12,6-1-4|6-1-3|6-4-1|5-1-6|6-3-1|5-6-1|2-1-3|1-2-4|1-3-4|1-2-3|1-3-2|2-1-4,4-2-5,False,,27540,1200,0,-1200,True
2025-10-10,浜名湖,9,◎1着固定 2-3着流し（5〜8点）,S,88,0,逃げ狙い,逃げ軸流し,A,14.92,31.4,4,実買い目_全,10,1-4-2|1-4-5|1-2-4|1-3-4|1-3-2|1-2-5|1-3-5|4-1-5|4-1-2|4-1-3,5-4-1,False,,75630,1000,0,-1000,True
2025-10-10,常滑,12,◎1着固定 2-3着流し（5〜8点）,S,95,0,逃げ狙い,逃げ軸流し,A,23.29,31.0,4,実買い目_全,9,1-3-4|1-3-2|1-2-4|1-4-3|1-2-3|1-4-2|3-1-4|3-1-2|3-1-5,1-2-3,True,1-2-3,1240,900,1240,340,True
2025-10-10,常滑,11,◎1着固定 2-3着流し（5〜8点）,S,95,0,逃げ狙い,逃げ軸流し,A,21.2,26.1,3,実買い目_全,11,1-3-4|1-2-4|1-3-6|1-2-6|1-3-5|1-2-5|1-5-4|1-5-6|4-1-3|4-1-2|4-1-5,3-1-6,False,,4090,1100,0,-1100,True
2025-10-11,浜名湖,2,大荒れ。見送り推奨,D,9,0,両建て推奨,主役軸流し,B,19.42,47.9,2,実買い目_全,12,2-1-3|2-3-4|2-1-4|2-3-1|2-4-3|2-3-5|2-1-5|1-3-2|6-1-3|1-2-3|4-5-6|1-3-5,2-3-4,True,2-3-4,670,1200,670,-530,True
2025-12-09,若松,11,◎1着固定 2-3着流し（5〜8点）,S,87,0,逃げ狙い,逃げ軸流し,A,17.42,24.7,3,実買い目_全,9,1-3-4|1-3-2|1-2-4|1-2-3|1-4-3|1-4-2|3-1-4|3-1-2|3-1-5,1-4-3,True,1-4-3,910,900,910,10,True
2025-11-06,住之江,12,◎1着固定 2-3着流し（5〜8点）,S,87,0,逃げ狙い,逃げ軸流し,A,24.29,22.2,2,実買い目_全,10,1-2-4|1-3-4|1-2-5|1-3-5|1-3-2|1-4-5|1-4-2|3-1-2|3-1-4|3-1-5,1-2-3,False,,620,1000,0,-1000,True
2025-11-06,住之江,11,◎○△フォーメーション（15〜20点）,B,58,0,両建て推奨,逃げ軸流し,A,30.82,33.0,3,実買い目_全,10,1-2-4|1-2-5|1-2-3|1-3-4|1-3-5|1-4-5|1-4-3|6-1-2|3-1-4|3-1-2,1-2-5,True,1-2-5,1140,1000,1140,140,True
2026-02-25,平和島,2,大荒れ。見送り推奨,D,33,0,両建て推奨,荒れ広め,D,12.9,35.5,3,実買い目_全,12,4-1-6|4-1-5|4-1-2|2-1-4|3-4-5|4-5-1|3-5-4|1-3-4|1-3-6|1-2-4|1-4-3|1-2-3,4-6-2,False,,26650,1200,0,-1200,True
2026-02-25,平和島,1,荒れ傾向。高配当狙いか見送り,C,43,0,両建て推奨,主役軸流し,B,11.79,32.0,3,実買い目_全,12,3-1-4|3-4-1|3-1-5|3-1-2|3-2-1|3-4-5|3-4-2|1-2-3|1-3-4|1-3-6|1-2-4|1-2-6,1-4-3,False,,2780,1200,0,-1200,True
2025-12-30,津,11,◎1着固定 2-3着流し（5〜8点）,S,82,0,逃げ狙い,逃げ軸流し,A,17.72,25.9,2,実買い目_全,10,1-2-5|1-3-5|1-2-3|1-2-4|1-3-4|1-5-3|1-5-4|4-1-3|4-1-2|4-1-5,1-2-4,True,1-2-4,1400,1000,1400,400,True
2025-12-30,津,10,◎1着固定 2-3着流し（5〜8点）,S,100,0,逃げ狙い,逃げ軸流し,A,13.39,28.2,4,実買い目_全,10,1-2-4|1-2-5|1-3-4|1-3-2|1-3-5|1-4-2|1-4-5|2-1-4|2-1-5|2-1-3,1-3-4,True,1-3-4,1330,1000,1330,330,True
2025-09-05,丸亀,10,◎-○軸 3着3〜4艇流し（10〜15点）,A,76,0,逃げ狙い,逃げ軸流し,A,17.74,28.7,3,実買い目_全,9,1-3-4|1-3-2|1-2-4|1-4-3|1-4-2|1-2-3|3-1-4|3-1-2|6-1-2,3-1-6,False,,3190,900,0,-900,True
2025-09-05,丸亀,9,◎1着固定 2-3着流し（5〜8点）,S,80,0,逃げ狙い,逃げ軸流し,A,10.73,28.5,2,実買い目_全,10,1-2-4|1-3-4|1-2-3|1-2-5|1-3-5|1-4-3|1-4-5|3-1-4|3-1-2|3-1-5,1-6-4,False,,20770,1000,0,-1000,True
2025-09-05,丸亀,8,◎1着固定 2-3着流し（5〜8点）,S,100,0,逃げ狙い,逃げ軸流し,A,14.37,25.5,4,実買い目_全,11,1-2-4|1-2-5|1-4-5|1-2-6|1-4-6|1-3-4|1-3-5|1-3-6|4-1-2|4-1-5|4-1-3,1-6-5,False,,6270,1100,0,-1100,True
2025-09-05,丸亀,7,◎1着固定 2-3着流し（5〜8点）,S,81,0,逃げ狙い,逃げ軸流し,A,16.92,25.6,5,実買い目_全,10,1-3-5|1-3-4|1-2-5|1-5-4|1-2-4|1-5-3|1-2-3|5-1-3|5-1-4|5-1-2,1-4-5,False,,880,1000,0,-1000,True
2025-10-11,常滑,2,◎-○軸 3着3〜4艇流し（10〜15点）,A,63,0,両建て推奨,逃げ軸流し,A,19.05,34.9,2,実買い目_全,10,1-2-5|1-3-5|1-2-3|1-3-2|1-4-5|1-4-2|1-4-3|2-1-5|2-1-4|2-1-3,5-2-3,False,,4720,1000,0,-1000,True
2025-10-11,常滑,1,◎1着固定 2-3着流し（5〜8点）,S,83,0,逃げ狙い,逃げ軸流し,A,14.33,24.9,2,実買い目_全,10,1-2-4|1-3-4|1-3-2|1-2-5|1-4-2|1-3-5|1-4-5|4-1-2|4-1-5|4-1-3,4-1-5,True,4-1-5,4810,1000,4810,3810,True
2025-10-10,浜名湖,11,◎-○軸 3着3〜4艇流し（10〜15点）,A,64,0,両建て推奨,逃げ軸流し,A,20.83,30.1,3,実買い目_全,10,1-2-5|1-2-4|1-3-5|1-3-4|1-3-2|1-5-4|1-5-2|2-1-4|2-1-5|2-1-3,1-2-5,True,1-2-5,830,1000,830,-170,True
2025-10-10,浜名湖,10,◎○△フォーメーション（15〜20点）,B,50,0,両建て推奨,主役軸流し,B,18.83,28.2,3,実買い目_全,12,3-4-5|3-4-6|3-5-4|3-6-5|3-5-6|3-6-4|3-4-1|1-3-5|1-3-4|3-1-5|1-4-5|3-1-4,3-4-5,True,3-4-5,2630,1200,2630,1430,True
2025-11-06,住之江,10,◎1着固定 2-3着流し（5〜8点）,S,89,0,逃げ狙い,逃げ軸流し,A,12.82,28.5,3,実買い目_全,10,1-2-4|1-2-5|1-2-3|1-3-4|1-3-5|1-4-5|1-4-3|4-1-2|4-1-3|4-1-5,1-3-2,False,,1230,1000,0,-1000,True
2025-11-06,住之江,9,◎-○軸 3着3〜4艇流し（10〜15点）,A,68,0,逃げ狙い,主役軸流し,B,18.13,34.3,2,実買い目_全,12,2-1-3|2-1-4|2-1-6|2-4-1|2-3-1|2-4-3|2-3-4|1-2-3|1-3-2|1-2-6|1-3-6|1-5-3,2-1-6,True,2-1-6,750,1200,750,-450,True
2025-11-06,住之江,8,◎1着固定 2-3着流し（5〜8点）,S,88,0,逃げ狙い,逃げ軸流し,A,11.12,28.8,3,実買い目_全,10,1-2-4|1-2-6|1-2-3|1-3-4|1-4-6|1-4-3|1-3-6|2-1-4|2-1-3|2-1-5,1-2-4,True,1-2-4,670,1000,670,-330,True
2025-11-06,住之江,7,◎1着固定 2-3着流し（5〜8点）,S,95,0,逃げ狙い,逃げ軸流し,A,11.63,33.5,6,実買い目_全,9,1-3-6|1-2-6|1-3-2|1-2-3|1-6-3|1-6-2|4-1-6|4-1-3|4-1-2,1-2-6,True,1-2-6,2120,900,2120,1220,True
2026-02-24,平和島,8,◎○△フォーメーション（15〜20点）,B,59,0,両建て推奨,逃げ軸流し,A,13.52,24.7,4,実買い目_全,9,1-3-4|1-2-4|1-4-2|1-4-3|1-3-2|1-2-3|3-1-4|3-1-2|3-1-6,1-3-4,True,1-3-4,1850,900,1850,950,True
2025-12-30,津,9,◎1着固定 2-3着流し（5〜8点）,S,100,0,逃げ狙い,逃げ軸流し,A,11.56,30.6,3,実買い目_全,10,1-2-5|1-2-4|1-4-2|1-4-5|1-3-2|1-3-5|1-3-4|4-1-2|4-1-5|4-1-3,1-2-3,False,,850,1000,0,-1000,True
2026-02-24,平和島,12,◎○△フォーメーション（15〜20点）,B,45,0,両建て推奨,逃げ軸流し,A,18.05,25.7,3,実買い目_全,10,1-3-4|1-3-5|1-2-4|1-5-4|1-2-5|1-2-3|1-5-3|4-1-3|4-1-5|4-1-2,4-6-1,False,,57130,1000,0,-1000,True
2026-02-24,平和島,11,◎-○軸 3着3〜4艇流し（10〜15点）,A,67,0,逃げ狙い,逃げ軸流し,A,18.13,28.9,3,実買い目_全,10,1-2-4|1-3-4|1-2-5|1-2-3|1-3-5|1-4-5|1-4-3|5-1-3|5-1-4|5-1-2,1-4-2,False,,2770,1000,0,-1000,True
2025-12-31,津,2,◎-○軸 3着3〜4艇流し（10〜15点）,A,60,0,両建て推奨,逃げ軸流し,A,16.41,32.8,3,実買い目_全,11,1-2-4|1-4-5|1-3-4|1-4-6|1-2-5|1-2-6|1-3-5|1-3-6|5-1-6|5-6-1|4-5-1,6-1-3,False,,2030,1100,0,-1100,True
2025-10-15,蒲郡,11,◎1着固定 2-3着流し（5〜8点）,S,100,0,逃げ狙い,逃げ軸流し,A,17.94,23.7,3,実買い目_全,9,1-3-4|1-3-2|1-2-4|1-4-2|1-4-3|1-2-3|3-1-4|3-1-2|3-1-5,1-3-4,True,1-3-4,580,900,580,-320,True
2025-09-05,丸亀,12,◎1着固定 2-3着流し（5〜8点）,S,86,0,逃げ狙い,逃げ軸流し,A,14.05,24.6,4,実買い目_全,9,1-3-4|1-2-4|1-2-3|1-3-2|1-4-3|1-4-2|3-1-2|3-1-4|3-1-5,1-5-2,False,,1440,900,0,-900,True
2025-09-05,丸亀,11,◎1着固定 2-3着流し（5〜8点）,S,84,0,逃げ狙い,逃げ軸流し,A,13.35,23.4,5,実買い目_全,9,1-2-5|1-3-5|1-2-3|1-3-2|1-5-2|1-5-3|3-1-5|3-1-2|3-1-6,1-3-2,True,1-3-2,5600,900,5600,4700,True
2025-10-11,常滑,6,◎1着固定 2-3着流し（5〜8点）,S,88,0,逃げ狙い,逃げ軸流し,A,17.16,24.9,4,実買い目_全,10,1-3-5|1-2-5|1-4-5|1-3-4|1-2-3|1-4-3|1-2-4|3-1-5|3-1-2|3-1-4,1-5-6,False,,6120,1000,0,-1000,True
2025-10-11,常滑,5,◎-○軸 3着3〜4艇流し（10〜15点）,A,76,0,逃げ狙い,主役軸流し,B,21.23,36.3,3,実買い目_全,12,3-4-5|3-5-4|3-4-6|3-4-1|3-6-5|3-6-4|3-5-6|1-3-5|3-1-5|1-2-5|1-5-3|1-3-4,5-2-3,False,,19110,1200,0,-1200,True
2025-10-11,常滑,4,◎-○軸 3着3〜4艇流し（10〜15点）,A,70,0,逃げ狙い,逃げ軸流し,A,14.2,27.3,5,実買い目_全,10,1-2-5|1-3-5|1-2-3|1-3-2|1-4-5|1-4-3|1-4-2|2-1-5|2-1-4|2-1-3,1-3-5,True,1-3-5,1080,1000,1080,80,True
2025-10-11,常滑,3,◎1着固定 2-3着流し（5〜8点）,S,100,0,逃げ狙い,逃げ軸流し,A,16.52,24.7,2,実買い目_全,9,1-2-5|1-3-5|1-2-3|1-3-2|1-5-3|1-5-2|3-1-5|3-1-2|3-1-4,5-1-4,False,,13250,900,0,-900,True
2025-11-06,住之江,6,◎-○軸 3着3〜4艇流し（10〜15点）,A,71,0,逃げ狙い,荒れ広め,D,20.19,31.4,3,実買い目_全,12,5-1-6|6-1-2|6-1-4|5-6-1|6-2-1|6-4-1|5-1-2|1-3-4|1-3-2|1-2-3|1-2-4|1-4-3,3-4-6,False,,2940,1200,0,-1200,True
2025-11-06,住之江,5,◎1着固定 2-3着流し（5〜8点）,S,85,0,逃げ狙い,逃げ軸流し,A,12.68,31.4,2,実買い目_全,9,1-3-4|1-3-2|1-2-4|1-4-3|1-2-3|1-4-2|4-1-3|4-1-2|4-1-6,1-2-6,False,,820,900,0,-900,True
2025-12-10,若松,3,◎-○軸 3着3〜4艇流し（10〜15点）,A,73,0,逃げ狙い,逃げ軸流し,A,8.8,34.7,3,実買い目_全,11,1-3-5|1-3-6|1-2-3|1-2-5|1-2-6|1-4-3|1-4-5|1-4-6|5-1-6|6-1-2|5-6-1,1-5-6,False,,8880,1100,0,-1100,True
2025-12-10,若松,2,◎-○軸 3着3〜4艇流し（10〜15点）,A,60,0,両建て推奨,主役軸流し,B,17.09,32.6,4,実買い目_全,12,3-1-4|3-1-5|3-4-1|3-1-2|3-5-1|3-4-5|3-5-4|1-3-4|1-3-5|1-2-4|6-1-2|1-4-3,1-3-2,False,,1110,1200,0,-1200,True
2025-09-06,丸亀,3,◎-○軸 3着3〜4艇流し（10〜15点）,A,61,0,両建て推奨,逃げ軸流し,A,17.06,35.0,2,実買い目_全,10,1-4-5|1-2-5|1-5-4|1-2-4|1-4-3|1-5-3|1-2-3|5-1-4|5-1-3|3-1-4,1-2-3,True,1-2-3,3030,1000,3030,2030,True
2025-09-06,丸亀,2,◎-○軸 3着3〜4艇流し（10〜15点）,A,67,0,逃げ狙い,逃げ軸流し,A,18.26,29.6,3,実買い目_全,9,1-2-3|1-2-4|1-3-2|1-3-4|1-4-3|1-4-2|2-1-4|2-1-3|5-1-6,3-1-6,False,,3330,900,0,-900,True
2025-09-06,丸亀,1,◎-○軸 3着3〜4艇流し（10〜15点）,A,74,0,逃げ狙い,主役軸流し,B,15.2,35.3,3,実買い目_全,12,2-1-3|2-1-4|2-1-5|2-3-1|2-5-1|2-5-3|2-3-4|1-2-4|1-3-4|1-3-2|1-2-3|1-5-4,1-4-2,False,,1950,1200,0,-1200,True
2025-10-15,蒲郡,12,◎1着固定 2-3着流し（5〜8点）,S,89,0,逃げ狙い,逃げ軸流し,A,24.41,25.6,2,実買い目_全,10,1-2-5|1-2-4|1-4-5|1-3-5|1-2-3|1-3-4|1-4-3|2-1-4|2-1-5|2-1-3,5-1-4,False,,3550,1000,0,-1000,True
2025-12-31,津,1,◎1着固定 2-3着流し（5〜8点）,S,95,0,逃げ狙い,逃げ軸流し,A,13.9,24.4,2,実買い目_全,9,1-2-3|1-2-4|1-3-2|1-3-4|1-4-2|1-4-3|2-1-4|2-1-3|2-1-5,1-4-2,True,1-4-2,790,900,790,-110,True
2025-12-30,津,12,◎1着固定 2-3着流し（5〜8点）,S,85,0,逃げ狙い,逃げ軸流し,A,20.54,30.4,2,実買い目_全,11,1-2-4|1-2-5|1-2-6|1-3-4|1-3-5|1-3-6|1-4-5|1-4-6|4-1-2|4-1-3|4-1-5,2-1-6,False,,11850,1100,0,-1100,True
2026-02-24,平和島,10,◎-○軸 3着3〜4艇流し（10〜15点）,A,78,0,逃げ狙い,逃げ軸流し,A,17.21,23.3,3,実買い目_全,11,1-3-6|1-3-4|1-5-3|1-5-6|1-5-4|1-2-3|1-2-6|1-2-4|3-1-4|3-1-2|3-1-5,1-4-6,False,,3690,1100,0,-1100,True
2026-02-24,平和島,9,◎-○軸 3着3〜4艇流し（10〜15点）,A,66,0,逃げ狙い,逃げ軸流し,A,11.54,25.4,4,実買い目_全,10,1-4-5|1-3-4|1-4-3|1-3-5|1-2-4|1-2-5|1-2-3|4-1-5|4-1-3|4-1-2,1-5-2,False,,1130,1000,0,-1000,True
2025-10-10,浜名湖,7,大荒れ。見送り推奨,D,18,0,両建て推奨,逃げ軸流し,A,26.8,33.0,3,実買い目_全,10,1-2-3|1-2-6|1-3-2|1-3-6|1-5-3|1-5-2|1-5-6|6-1-3|5-1-6|2-1-3,2-3-4,False,,1560,1000,0,-1000,True
2025-10-11,常滑,8,◎1着固定 2-3着流し（5〜8点）,S,87,0,逃げ狙い,逃げ軸流し,A,14.2,28.0,4,実買い目_全,9,1-3-4|1-3-2|1-2-4|1-2-3|1-4-2|1-4-3|3-1-4|3-1-2|5-1-2,1-2-3,True,1-2-3,1700,900,1700,800,True
2025-10-11,常滑,7,◎-○軸 3着3〜4艇流し（10〜15点）,A,76,0,逃げ狙い,逃げ軸流し,A,22.53,33.1,3,実買い目_全,10,1-4-5|1-3-5|1-4-2|1-3-2|1-4-3|1-5-2|1-5-3|4-1-3|4-1-5|2-1-3,3-1-5,False,,1120,1000,0,-1000,True
2025-12-10,若松,1,◎-○軸 3着3〜4艇流し（10〜15点）,A,67,0,逃げ狙い,逃げ軸流し,A,10.45,45.0,3,実買い目_全,10,1-2-4|1-2-5|1-3-4|1-3-5|1-3-2|1-4-5|1-4-2|6-1-2|6-2-1|6-1-3,4-2-1,False,,6070,1000,0,-1000,True
2025-11-06,住之江,4,◎-○軸 3着3〜4艇流し（10〜15点）,A,68,0,逃げ狙い,逃げ軸流し,A,15.15,30.5,4,実買い目_全,11,1-4-5|1-4-6|1-2-4|1-3-4|1-2-5|1-3-5|1-2-6|1-3-6|4-1-5|4-1-3|4-1-6,4-1-3,True,4-1-3,7580,1100,7580,6480,True
2025-11-06,住之江,3,◎○△フォーメーション（15〜20点）,B,53,0,両建て推奨,主役軸流し,B,19.7,41.2,3,実買い目_全,12,2-1-4|2-1-3|2-4-1|2-1-5|2-3-1|2-4-3|2-3-4|1-2-5|1-2-3|1-3-2|1-3-5|6-1-3,2-5-6,False,,19920,1200,0,-1200,True
2025-12-10,若松,6,◎1着固定 2-3着流し（5〜8点）,S,86,0,逃げ狙い,荒れ広め,D,15.13,32.2,4,実買い目_全,12,3-1-5|4-5-1|4-5-6|2-1-3|2-1-5|3-5-1|2-1-6|4-1-5|1-4-5|1-3-4|1-4-2|1-2-4,1-5-3,False,,2490,1200,0,-1200,True
2025-10-11,常滑,11,◎1着固定 2-3着流し（5〜8点）,S,100,0,逃げ狙い,逃げ軸流し,A,20.25,27.7,3,実買い目_全,10,1-3-5|1-3-4|1-2-5|1-5-4|1-2-4|1-5-3|1-2-3|3-1-5|3-1-4|3-1-2,1-5-2,False,,1650,1000,0,-1000,True
2026-02-24,平和島,6,◎-○軸 3着3〜4艇流し（10〜15点）,A,67,0,逃げ狙い,逃げ軸流し,A,15.47,25.4,2,実買い目_全,9,1-2-5|1-2-3|1-3-5|1-5-2|1-5-3|1-3-2|3-1-2|3-1-5|3-1-4,1-5-2,True,1-5-2,740,900,740,-160,True
2026-02-24,平和島,5,◎-○軸 3着3〜4艇流し（10〜15点）,A,66,0,逃げ狙い,主役軸流し,B,14.12,29.1,2,実買い目_全,12,2-1-3|2-1-4|2-1-6|2-3-1|2-4-1|2-4-3|2-3-4|1-2-6|1-2-3|1-3-6|1-3-2|1-4-6,1-2-4,False,,1400,1200,0,-1200,True
2025-12-31,津,4,◎-○軸 3着3〜4艇流し（10〜15点）,A,68,0,逃げ狙い,逃げ軸流し,A,18.63,33.6,3,実買い目_全,9,1-2-3|1-2-4|1-3-2|1-3-4|1-4-3|1-4-2|3-1-2|3-1-4|5-1-2,6-2-3,False,,8510,900,0,-900,True
2025-10-15,蒲郡,9,◎-○軸 3着3〜4艇流し（10〜15点）,A,71,0,逃げ狙い,逃げ軸流し,A,20.96,29.2,4,実買い目_全,10,1-2-4|1-3-4|1-2-5|1-2-3|1-4-5|1-3-5|1-4-3|4-1-3|4-1-2|4-1-5,4-2-1,False,,2260,1000,0,-1000,True
2025-10-15,蒲郡,8,◎1着固定 2-3着流し（5〜8点）,S,84,0,逃げ狙い,主役軸流し,B,14.77,20.0,3,実買い目_全,12,2-1-4|2-1-5|2-4-1|2-1-3|2-5-1|2-4-5|2-4-3|3-4-5|6-1-4|1-2-5|1-2-4|6-1-5,1-2-5,True,1-2-5,500,1200,500,-700,True
2025-09-06,丸亀,6,◎1着固定 2-3着流し（5〜8点）,S,80,0,逃げ狙い,逃げ軸流し,A,11.73,31.0,3,実買い目_全,10,1-2-5|1-3-5|1-2-6|1-5-2|1-3-2|1-5-6|1-3-6|2-1-5|5-1-6|2-1-4,1-6-2,False,,950,1000,0,-1000,True
2025-09-06,丸亀,5,◎1着固定 2-3着流し（5〜8点）,S,84,0,逃げ狙い,逃げ軸流し,A,13.99,25.7,3,実買い目_全,9,1-2-4|1-2-3|1-3-4|1-3-2|1-4-2|1-4-3|4-1-3|4-1-2|4-1-6,6-2-4,False,,10470,900,0,-900,True
2025-09-06,丸亀,4,◎○△フォーメーション（15〜20点）,B,59,0,両建て推奨,逃げ軸流し,A,12.45,37.8,5,実買い目_全,10,1-3-5|1-3-6|1-5-6|1-5-3|1-2-5|1-2-6|1-2-3|3-1-5|3-5-1|6-1-2,1-3-4,False,,6360,1000,0,-1000,True
2025-10-11,常滑,10,◎1着固定 2-3着流し（5〜8点）,S,98,0,逃げ狙い,逃げ軸流し,A,27.67,26.1,2,実買い目_全,9,1-3-4|1-3-2|1-2-4|1-4-3|1-4-2|1-2-3|3-1-2|3-1-4|3-1-5,1-2-3,True,1-2-3,580,900,580,-320,True
2025-10-11,常滑,9,◎1着固定 2-3着流し（5〜8点）,S,85,0,逃げ狙い,逃げ軸流し,A,15.07,27.4,3,実買い目_全,9,1-3-4|1-4-3|1-2-4|1-3-2|1-4-2|1-2-3|3-1-2|3-1-4|3-1-5,1-4-2,True,1-4-2,1490,900,1490,590,True
2025-10-10,浜名湖,8,◎○△フォーメーション（15〜20点）,B,56,0,両建て推奨,荒れ広め,D,16.11,32.3,4,実買い目_全,12,5-1-2|6-1-2|6-2-1|4-1-5|5-2-1|6-1-3|5-1-3|1-2-4|1-2-5|1-3-4|1-4-5|1-4-2,1-5-2,False,,5380,1200,0,-1200,True
2025-12-10,若松,5,◎1着固定 2-3着流し（5〜8点）,S,86,0,逃げ狙い,逃げ軸流し,A,19.12,30.0,4,実買い目_全,9,1-2-4|1-2-3|1-3-4|1-3-2|1-4-2|1-4-3|2-1-4|2-1-3|2-1-5,1-5-3,False,,20400,900,0,-900,True
